duration_ms,speechiness,acousticness,instrumentalness,danceability,liveness,tempo,loudness,key,mode,popularity
11.796456433499497,0.08736964613690709,0.16126814759612226,0.0,0.9230738726124851,-0.23602865644616905,0.9732716679159176,0.013443837432143866,0.36363636363636365,0.0,53
12.03975238246316,0.03130484982841249,0.5538851132264376,0.0,0.07513065861968354,-0.4253449053904478,0.9759929142741315,0.39545026282191453,0.09090909090909091,0.0,82
12.138799722654674,0.11064652008706366,0.036524774682372266,0.0,0.3779675207599693,-0.33068678091830833,-0.9302931709474381,1.335697181266068,0.09090909090909091,0.0,77
12.361853424594882,0.07714620917665369,0.45805755822733496,0.0,1.2393701508478947,-0.6503399858665329,-0.9358063453874557,1.2354661295999423,0.09090909090909091,0.0,85
12.264850857898987,0.046501833651419786,0.027712438566535786,7.969968239718753e-06,-1.163135622131709,-0.5272844240527517,2.0209868566900853,0.604209638643084,0.5454545454545454,1.0,80
11.853204731362945,0.03546366427556904,0.16041672140590468,0.0,0.404886352950217,1.0309339326424658,-1.1114504285085383,1.0735033706162689,0.6363636363636364,0.0,80
12.323028672642577,0.19474407679251177,0.05458287777029171,2.009997979952707e-06,-0.32865182423403183,-0.7639297352331001,-1.1480282204663497,0.6553208371748169,0.5454545454545454,0.0,73
12.100717685412471,0.033144598592302024,0.29713723122253605,0.0,-0.01908525404618338,-0.5636913950035746,-0.7926758551177607,0.7246860351821688,0.18181818181818182,1.0,70
12.183417954965368,0.0249852526939085,0.002806059330461526,0.0,-0.07292291842667877,-0.8047055426980217,-0.8994759394622099,0.21523350436262242,1.0,0.0,68
12.118830332786025,0.07973496801885356,0.01222496962256897,0.0,1.024019493325914,-0.6357771974862038,0.05278358160370023,0.7913961059930672,1.0,0.0,81
12.30962602930834,0.08470872792695418,0.15443635330441893,1.3899990339508953e-06,0.6000478863295128,1.2129687873965798,-0.3338101055716568,1.1521615138112087,0.36363636363636365,0.0,75
11.793990694319703,0.10705907229340778,0.06212937146554879,0.00012099268009046675,1.6969902980821054,0.2372619659145279,0.3732545163606373,-0.6934837786236435,0.8181818181818182,1.0,56
12.221281403816127,0.05836324329691494,0.008791243529332365,0.0,0.4116160609977789,-0.8374718165537623,-0.6884203128225506,1.0350040262676907,0.5454545454545454,0.0,80
11.834117262343613,0.1414995622736995,0.26005390533430683,0.0,-0.20751707937791722,1.46781758405234,1.991865986571017,0.07417987205102135,0.7272727272727273,0.0,69
12.24945775246958,0.028198654358678774,0.2110709700799405,0.0001579875193146149,0.8153985438514942,-0.43262629958061233,-0.40601148621881383,1.1166491875586408,0.7272727272727273,1.0,72
12.240667290294672,0.04459088332787514,0.016758783814954704,0.0028160312594814178,0.667344966805132,0.994526961691643,-0.8637463281874783,0.073516090251908,1.0,0.0,60
12.251624237849088,0.06709774353249415,0.002606599864949994,1.5599878321265458e-05,0.8153985438514942,-0.21418447387567532,-0.22559638675540838,0.29355975665800543,0.8181818181818182,0.0,58
12.143840795313857,0.03507752661269611,0.6386909947638865,0.02566774674857779,-0.7997313875633657,-0.6430585916763684,-0.4407162125014905,-3.9201271041139574,0.36363636363636365,1.0,70
11.997817706709714,0.03970136685155207,0.007829271114333103,0.0,-0.025814962093745304,-0.4253449053904478,0.2615420522266851,0.9453934833873795,0.09090909090909091,0.0,79
12.008877016136763,0.08139563820399408,0.046501833651419786,0.0,0.00783357814406431,-0.857859720286223,1.114599774234068,0.09807601681910434,0.9090909090909092,1.0,69
12.173905795286132,0.10885440491208209,0.48858001481867097,7.0399752193163045e-06,-0.3017329920437841,-0.9248485468357371,-1.3451595475587836,-1.4067173217710092,0.6363636363636364,1.0,62
12.101489605337735,0.09621885774054292,0.5134222496132567,7.949684004247663e-05,2.282474898219992,-0.09040077264287755,-0.08706020851906143,-1.3761833590117918,0.7272727272727273,0.0,65
12.197899334841013,0.0761273603875509,0.42133845726445457,1.0199994798003537e-06,-1.2910000750353856,0.8780246546490098,-1.1793048831549124,-0.6831951607373861,0.0,1.0,79
12.31528573050349,0.08296152071434727,0.03488440185350179,3.479993944814048e-06,0.317400148331912,-0.0758379842625486,1.4706236159567612,-0.4837287301038043,0.5454545454545454,0.0,71
12.200798763027466,0.11600367575630613,0.128393214768399,0.0,0.4183457690453408,0.06978989954074288,-0.9692388006455128,0.592925348058156,0.9090909090909092,0.0,65
12.442689029269214,0.12133228516752496,0.09440067542148431,0.0,1.1788027784198374,1.380440853770365,0.48033732759944625,0.9649750464612253,0.4545454545454546,0.0,75
12.275090183379575,0.044208254664320365,0.17479329037316305,0.0,0.3106704402843508,-0.11224495521337127,-0.7932413089064807,1.3795067800075533,0.4545454545454546,1.0,11
12.267205373532912,0.028295869154847303,0.3177261938001576,0.0,0.6135073024246366,0.08435268792107203,-0.9360183905582257,-0.022068488820423945,1.0,0.0,74
12.168168265630008,0.1406311297397456,0.2151113796169455,0.0,-0.3017329920437841,1.0382153268326304,-1.2891442816137304,0.9341091928024515,0.8181818181818182,1.0,72
12.133625600964555,0.19392069263730652,0.013113639145383105,0.0,-0.9208661324194802,1.314908306058884,1.6769435671158928,0.9268075930122038,0.2727272727272727,0.0,70
12.099978527518596,0.046406372814155744,0.47747564408443655,0.0,0.26356248395141735,0.30279451362600907,0.05349039883959982,0.6068647658395376,0.4545454545454546,1.0,74
12.047938207732571,0.029170377299779858,0.017839918128331,1.2899916795715556e-05,0.5596696380441413,-0.6823781203032571,-0.6153000697687235,0.29256408395933525,0.7272727272727273,1.0,72
11.71810054589362,0.03604259134692935,0.19638881400539013,1.7699843356848388e-05,1.4412613922747524,1.1984059990162508,-0.6900459924651201,-0.1820399024067569,0.2727272727272727,1.0,67
11.920614764396673,0.031207927124193163,0.16126814759612226,0.0,-0.853569051943861,-0.47631466472159967,-1.349930563901107,0.7701550884214379,1.0,0.0,57
12.271429581674802,0.19309662996191307,0.012323749688831936,1.6099987039513911e-06,-0.5641916058986983,4.038149733180432,-1.0716212772655889,1.0973995153843519,0.09090909090909091,0.0,72
12.012748784753294,0.09803374027136541,0.04802796901058155,0.0,0.16934657128555045,-1.0064001617655804,-0.4364046273625022,-0.020409034322640147,0.9090909090909092,0.0,65
12.123017070392848,0.030238183060609998,0.15186234930924608,0.0,-0.5036242334706418,-0.6059234813065291,-1.1785627250572177,-2.1153043923245805,0.9090909090909092,0.0,38
12.431042528085735,0.05278218543896945,0.3450071390710503,0.0,0.5596696380441413,1.8537314761310622,-0.7248567413331818,0.9656388282603389,0.8181818181818182,0.0,58
12.184379031444918,0.04008572353928564,0.10345870836822998,0.0,-0.941055256562166,1.97751517736386,0.40760583402536443,0.34035637349550124,0.36363636363636365,0.0,79
12.129197000747673,0.031789322489407336,0.5573274574174104,0.0,-0.9477849646097279,0.04066432278008459,0.8277733399059577,-0.5471198919191358,0.0,1.0,70
11.290806388702206,0.11689375147149933,0.42133845726445457,1.1499933875506954e-05,0.7211826311856274,-0.6183018514298088,-0.8730409748395599,0.13491590666989914,0.0,1.0,67
12.433347650623832,0.26236426446749106,0.5229518035638313,0.0,-1.0016226289902233,-0.5928169717642328,-1.0551524356691253,-2.1554631911709423,0.5454545454545454,0.0,74
12.257625656188534,0.05704174036719702,0.011730922875698666,1.939981182243376e-05,-0.860298759991423,0.8124921069375287,-1.3497538595921323,0.6762299638468895,0.36363636363636365,0.0,65
12.255947935023823,0.23586232372198446,0.01014833105181515,0.0004788853161209239,0.1828059873806743,-0.9197515709026218,2.4557501384920086,0.2583793213049944,0.09090909090909091,1.0,65
11.819549500335185,0.13540463700620295,0.46561903092791146,0.0,1.0778571577064093,0.8488990778883515,-0.7243619692680522,0.6885099271304876,0.4545454545454546,1.0,54
12.225943897922578,0.12133228516752496,0.05344597570562602,0.0,-0.5170836495657657,-0.19962168549534617,1.889589532536326,0.6367349467996413,0.6363636363636364,1.0,74
12.321960553232099,0.08452495506968792,0.061095099359810875,7.0399752193163045e-06,1.6364229256540481,-0.46903327053143523,-0.7940894895895604,1.0091165361022674,0.7272727272727273,1.0,72
12.291093709827562,0.07501470380544568,0.10616019582839063,0.0003729304527935346,-1.163135622131709,-0.5928169717642328,1.81449020122198,0.685854799934034,0.8181818181818182,1.0,80
12.136299112263236,0.049361429537724114,0.09803374027136541,0.0,0.7009935070429416,-1.0843110796003412,-0.08458634819341211,0.9185103205232863,0.5454545454545454,0.0,63
12.185058384502211,0.05619127964974249,0.17898265552844,0.0,-1.4659724842719957,0.04794571697024916,1.0079763941985942,0.34135204619417137,0.5454545454545454,0.0,70
12.141198067931954,0.04621542379696299,0.06616220225366876,0.0,0.5327508058538936,-0.11952634940353585,0.3726890625719178,0.725681707880839,0.09090909090909091,1.0,80
12.240812179334071,0.03941300235683504,0.2507587183471831,0.0,-1.2304327026073283,-0.43262629958061233,1.8265767759558647,0.7180482171910347,1.0,1.0,14
